LineNo.,EventNo.,PID,State,Parent1,Parent2,CF,ACF,Px,Py,Pz,E,M,cTau,SpinProj
22254,3649,-13,1,1,0,0,0,-2.9491750234e+01,+1.6094084371e+01,+2.2091199719e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22255,3649,14,1,1,0,0,0,+2.9491750234e+01,-1.6094084371e+01,-2.2091199719e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22259,3650,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22260,3650,-13,1,1,0,0,0,-1.6401858685e+01,+1.5921495166e+01,+3.3080039479e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22261,3650,14,1,1,0,0,0,+1.6401858685e+01,-1.5921495166e+01,-3.3080039479e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22265,3651,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22266,3651,-13,1,1,0,0,0,-7.7600337884e+00,+2.4041145569e+01,+3.1282729803e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22267,3651,14,1,1,0,0,0,+7.7600337884e+00,-2.4041145569e+01,-3.1282729803e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22271,3652,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22272,3652,-11,1,1,0,0,0,+4.2389260072e+00,+1.4847394658e+01,-3.7126679986e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22273,3652,12,1,1,0,0,0,-4.2389260072e+00,-1.4847394658e+01,+3.7126679986e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22277,3653,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22278,3653,11,1,1,0,0,0,-1.6778944877e+01,-3.5997274394e+00,+3.6363621379e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22279,3653,-12,1,1,0,0,0,+1.6778944877e+01,+3.5997274394e+00,-3.6363621379e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22283,3654,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22284,3654,-13,1,1,0,0,0,-3.3033169325e+01,+2.0433032985e+01,+1.0397349467e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22285,3654,14,1,1,0,0,0,+3.3033169325e+01,-2.0433032985e+01,-1.0397349467e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22289,3655,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22290,3655,-11,1,1,0,0,0,+2.4536259162e+01,-1.8585731778e+01,-2.5871732628e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22291,3655,12,1,1,0,0,0,-2.4536259162e+01,+1.8585731778e+01,+2.5871732628e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22295,3656,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22296,3656,11,1,1,0,0,0,-1.7603208129e+01,-1.7188635345e+01,-3.1803802715e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22297,3656,-12,1,1,0,0,0,+1.7603208129e+01,+1.7188635345e+01,+3.1803802715e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22301,3657,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22302,3657,13,1,1,0,0,0,+3.0310352721e+01,-2.5973297715e+01,+4.8450296541e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22303,3657,-14,1,1,0,0,0,-3.0310352721e+01,+2.5973297715e+01,-4.8450296541e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22307,3658,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22308,3658,-13,1,1,0,0,0,+3.6837007009e+01,-1.0043482590e+01,+1.2608225915e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22309,3658,14,1,1,0,0,0,-3.6837007009e+01,+1.0043482590e+01,-1.2608225915e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22313,3659,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22314,3659,-13,1,1,0,0,0,+2.7625977888e+01,+2.1472562849e+01,-1.9812581331e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22315,3659,14,1,1,0,0,0,-2.7625977888e+01,-2.1472562849e+01,+1.9812581331e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22319,3660,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22320,3660,-11,1,1,0,0,0,+2.3524203144e+01,+9.1460574895e+00,+3.1301205846e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22321,3660,12,1,1,0,0,0,-2.3524203144e+01,-9.1460574895e+00,-3.1301205846e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22325,3661,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22326,3661,-11,1,1,0,0,0,-1.2162555321e+01,+3.7809688368e+01,+6.2692664808e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22327,3661,12,1,1,0,0,0,+1.2162555321e+01,-3.7809688368e+01,-6.2692664808e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22331,3662,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22332,3662,11,1,1,0,0,0,-6.2733483389e+00,-3.9693968286e+01,+1.3557178484e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22333,3662,-12,1,1,0,0,0,+6.2733483389e+00,+3.9693968286e+01,-1.3557178484e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22337,3663,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22338,3663,11,1,1,0,0,0,+1.1369085994e+01,-2.7507565496e+01,+2.7034824074e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22339,3663,-12,1,1,0,0,0,-1.1369085994e+01,+2.7507565496e+01,-2.7034824074e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22343,3664,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22344,3664,-13,1,1,0,0,0,+2.5073297918e+01,-1.4702571173e+01,-2.7784314298e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22345,3664,14,1,1,0,0,0,-2.5073297918e+01,+1.4702571173e+01,+2.7784314298e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22349,3665,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22350,3665,-13,1,1,0,0,0,+3.3274463791e-01,+1.0634674753e+01,+3.8776242243e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22351,3665,14,1,1,0,0,0,-3.3274463791e-01,-1.0634674753e+01,-3.8776242243e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22355,3666,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22356,3666,-11,1,1,0,0,0,+2.8323993777e+00,+4.0104021317e+01,-6.7005715852e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22357,3666,12,1,1,0,0,0,-2.8323993777e+00,-4.0104021317e+01,+6.7005715852e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22361,3667,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22362,3667,13,1,1,0,0,0,-3.2270479288e+01,+1.5462676266e+01,+1.8339187490e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22363,3667,-14,1,1,0,0,0,+3.2270479288e+01,-1.5462676266e+01,-1.8339187490e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22367,3668,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22368,3668,-11,1,1,0,0,0,-1.2426938781e+01,-3.7679436454e+01,+6.5295673380e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22369,3668,12,1,1,0,0,0,+1.2426938781e+01,+3.7679436454e+01,-6.5295673380e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22373,3669,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22374,3669,-11,1,1,0,0,0,+1.1754698114e+01,-3.7608938130e+01,+8.0124174629e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22375,3669,12,1,1,0,0,0,-1.1754698114e+01,+3.7608938130e+01,-8.0124174629e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22379,3670,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22380,3670,-13,1,1,0,0,0,-2.0047431061e+01,-1.1372842852e+01,+3.2947882207e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22381,3670,14,1,1,0,0,0,+2.0047431061e+01,+1.1372842852e+01,-3.2947882207e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22385,3671,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22386,3671,-11,1,1,0,0,0,-2.2444156550e+00,-1.1567439467e+01,-3.8444257453e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22387,3671,12,1,1,0,0,0,+2.2444156550e+00,+1.1567439467e+01,+3.8444257453e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22391,3672,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22392,3672,-13,1,1,0,0,0,+6.8461522035e-01,-1.3946727028e+01,+3.7707082833e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22393,3672,14,1,1,0,0,0,-6.8461522035e-01,+1.3946727028e+01,-3.7707082833e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22397,3673,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22398,3673,13,1,1,0,0,0,-3.3124872712e+01,+1.2462872627e+01,-1.9084643100e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22399,3673,-14,1,1,0,0,0,+3.3124872712e+01,-1.2462872627e+01,+1.9084643100e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22403,3674,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22404,3674,11,1,1,0,0,0,-2.6457624441e+01,+1.1799832057e+01,+2.7884799819e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22405,3674,-12,1,1,0,0,0,+2.6457624441e+01,-1.1799832057e+01,-2.7884799819e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22409,3675,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22410,3675,13,1,1,0,0,0,+3.2593504429e+00,-3.0349572307e+01,+2.6174110951e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22411,3675,-14,1,1,0,0,0,-3.2593504429e+00,+3.0349572307e+01,-2.6174110951e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22415,3676,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22416,3676,13,1,1,0,0,0,-1.2926180666e+01,+7.5598288863e+00,+3.7317111748e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22417,3676,-14,1,1,0,0,0,+1.2926180666e+01,-7.5598288863e+00,-3.7317111748e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22421,3677,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22422,3677,-13,1,1,0,0,0,-6.7267134625e-02,-3.9238979050e+01,+8.7807737039e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22423,3677,14,1,1,0,0,0,+6.7267134625e-02,+3.9238979050e+01,-8.7807737039e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22427,3678,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22428,3678,-11,1,1,0,0,0,-3.3871487268e+00,+8.8635606460e+00,-3.9073885202e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22429,3678,12,1,1,0,0,0,+3.3871487268e+00,-8.8635606460e+00,+3.9073885202e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22433,3679,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22434,3679,-11,1,1,0,0,0,-2.8307169132e+01,+2.8100135000e+01,-5.0882784265e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22435,3679,12,1,1,0,0,0,+2.8307169132e+01,-2.8100135000e+01,+5.0882784265e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22439,3680,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22440,3680,-13,1,1,0,0,0,+3.1151234938e+01,-2.2561462099e+01,-1.1721133834e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22441,3680,14,1,1,0,0,0,-3.1151234938e+01,+2.2561462099e+01,+1.1721133834e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22445,3681,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22446,3681,11,1,1,0,0,0,+2.7133081128e+01,-2.4497745925e+01,-1.6746950220e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22447,3681,-12,1,1,0,0,0,-2.7133081128e+01,+2.4497745925e+01,+1.6746950220e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22451,3682,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22452,3682,-11,1,1,0,0,0,+3.1882774167e+01,-1.2169496734e+00,-2.4470630018e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22453,3682,12,1,1,0,0,0,-3.1882774167e+01,+1.2169496734e+00,+2.4470630018e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22457,3683,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22458,3683,-13,1,1,0,0,0,-5.0840591246e+00,+8.0088944937e-01,-3.9878752582e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22459,3683,14,1,1,0,0,0,+5.0840591246e+00,-8.0088944937e-01,+3.9878752582e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22463,3684,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22464,3684,11,1,1,0,0,0,-2.7920846328e+00,-4.0034205899e+01,-2.5041186143e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22465,3684,-12,1,1,0,0,0,+2.7920846328e+00,+4.0034205899e+01,+2.5041186143e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22469,3685,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22470,3685,-13,1,1,0,0,0,+3.9652564163e+01,+3.7139991571e+00,+5.5393460045e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22471,3685,14,1,1,0,0,0,-3.9652564163e+01,-3.7139991571e+00,-5.5393460045e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22475,3686,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22476,3686,-11,1,1,0,0,0,-2.6045726645e+00,-4.0062102823e+01,-2.2467993341e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22477,3686,12,1,1,0,0,0,+2.6045726645e+00,+4.0062102823e+01,+2.2467993341e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22481,3687,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22482,3687,-13,1,1,0,0,0,+5.3678095348e+00,+3.4374278662e+01,+2.0159354549e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22483,3687,14,1,1,0,0,0,-5.3678095348e+00,-3.4374278662e+01,-2.0159354549e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22487,3688,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22488,3688,-13,1,1,0,0,0,-3.3850097843e+01,+2.1531498223e+01,+2.7146728882e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22489,3688,14,1,1,0,0,0,+3.3850097843e+01,-2.1531498223e+01,-2.7146728882e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22493,3689,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22494,3689,13,1,1,0,0,0,-3.0569370990e+00,+4.0012354850e+01,-2.5437341736e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22495,3689,-14,1,1,0,0,0,+3.0569370990e+00,-4.0012354850e+01,+2.5437341736e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22499,3690,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22500,3690,11,1,1,0,0,0,+1.2647674997e+01,-3.7737481647e+01,+5.7203832653e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22501,3690,-12,1,1,0,0,0,-1.2647674997e+01,+3.7737481647e+01,-5.7203832653e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22505,3691,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22506,3691,-13,1,1,0,0,0,+9.5569954321e+00,+3.0000639309e+01,+2.5008587885e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22507,3691,14,1,1,0,0,0,-9.5569954321e+00,-3.0000639309e+01,-2.5008587885e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22511,3692,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22512,3692,11,1,1,0,0,0,+4.0150886786e+01,+8.5193109118e-02,+2.1686449826e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22513,3692,-12,1,1,0,0,0,-4.0150886786e+01,-8.5193109118e-02,-2.1686449826e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22517,3693,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22518,3693,13,1,1,0,0,0,-1.6550324004e+01,+2.7989863614e+01,-2.3652870837e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22519,3693,-14,1,1,0,0,0,+1.6550324004e+01,-2.7989863614e+01,+2.3652870837e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22523,3694,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22524,3694,11,1,1,0,0,0,+2.3272610887e+01,+3.0565775170e+01,-1.1871097646e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22525,3694,-12,1,1,0,0,0,-2.3272610887e+01,-3.0565775170e+01,+1.1871097646e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22529,3695,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22530,3695,13,1,1,0,0,0,-2.3879870812e+01,-2.2226144455e+01,+2.3506472752e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22531,3695,-14,1,1,0,0,0,+2.3879870812e+01,+2.2226144455e+01,-2.3506472752e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22535,3696,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22536,3696,-13,1,1,0,0,0,-2.2834997489e+01,+3.1815944233e+01,+9.1166096142e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22537,3696,14,1,1,0,0,0,+2.2834997489e+01,-3.1815944233e+01,-9.1166096142e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22541,3697,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
22542,3697,13,1,1,0,0,0,+1.1485838809e+01,-1.3148428448e+01,-3.6221517428e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22543,3697,-14,1,1,0,0,0,-1.1485838809e+01,+1.3148428448e+01,+3.6221517428e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22547,3698,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22548,3698,-13,1,1,0,0,0,+1.2028360032e+01,+2.1312243537e+01,+3.1904714682e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22549,3698,14,1,1,0,0,0,-1.2028360032e+01,-2.1312243537e+01,-3.1904714682e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22553,3699,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22554,3699,13,1,1,0,0,0,+1.7131124861e+01,-3.3128185222e+01,+1.5028369622e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22555,3699,-14,1,1,0,0,0,-1.7131124861e+01,+3.3128185222e+01,-1.5028369622e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22559,3700,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
22560,3700,13,1,1,0,0,0,+3.4493913733e+01,+9.4021428841e+00,-1.8400369919e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
22561,3700,-14,1,1,0,0,0,-3.4493913733e+01,-9.4021428841e+00,+1.8400369919e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22565,3701,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
22566,3701,-13,1,1,0,0,0,-3.4088464248e+01,+1.6674446802e+01,-1.3294488243e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
22567,3701,14,1,1,0,0,0,+3.4088464248e+01,-1.6674446802e+01,+1.3294488243e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
