LineNo.,EventNo.,PID,State,Parent1,Parent2,CF,ACF,Px,Py,Pz,E,M,cTau,SpinProj
1686,221,-13,1,1,0,0,0,-5.5586257014e-01,-2.7276779380e+01,+2.9537642290e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1687,221,14,1,1,0,0,0,+5.5586257014e-01,+2.7276779380e+01,-2.9537642290e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1691,222,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1692,222,-13,1,1,0,0,0,+3.4304355055e+01,-3.3700108616e+00,+2.0704063361e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1693,222,14,1,1,0,0,0,-3.4304355055e+01,+3.3700108616e+00,-2.0704063361e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1697,223,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1698,223,11,1,1,0,0,0,-3.1004183019e+01,+1.4065614487e+01,+2.1393997126e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1699,223,-12,1,1,0,0,0,+3.1004183019e+01,-1.4065614487e+01,-2.1393997126e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1703,224,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1704,224,13,1,1,0,0,0,-3.5229844065e+00,-3.8353633569e+01,-1.1549517803e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1705,224,-14,1,1,0,0,0,+3.5229844065e+00,+3.8353633569e+01,+1.1549517803e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1709,225,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1710,225,11,1,1,0,0,0,+2.7393002419e+01,+7.2527755743e+00,+2.8527612124e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1711,225,-12,1,1,0,0,0,-2.7393002419e+01,-7.2527755743e+00,-2.8527612124e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1715,226,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1716,226,11,1,1,0,0,0,-2.8425545272e+01,-5.2713814499e+00,+2.7946464932e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1717,226,-12,1,1,0,0,0,+2.8425545272e+01,+5.2713814499e+00,-2.7946464932e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1721,227,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1722,227,13,1,1,0,0,0,-6.1903951545e+00,-3.7900006042e+01,+1.1919418545e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1723,227,-14,1,1,0,0,0,+6.1903951545e+00,+3.7900006042e+01,-1.1919418545e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1727,228,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1728,228,13,1,1,0,0,0,-5.9113631979e+00,-3.1164514256e+01,+2.4710985916e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1729,228,-14,1,1,0,0,0,+5.9113631979e+00,+3.1164514256e+01,-2.4710985916e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1733,229,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1734,229,-11,1,1,0,0,0,-1.0949646498e+01,-3.5076501301e+01,+1.6326306583e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1735,229,12,1,1,0,0,0,+1.0949646498e+01,+3.5076501301e+01,-1.6326306583e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1739,230,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1740,230,-13,1,1,0,0,0,+3.2085140671e+01,+2.8527727852e+00,+2.4066770123e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1741,230,14,1,1,0,0,0,-3.2085140671e+01,-2.8527727852e+00,-2.4066770123e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1745,231,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1746,231,-13,1,1,0,0,0,+5.5863703891e+00,-2.4155426489e+01,+3.1656149886e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1747,231,14,1,1,0,0,0,-5.5863703891e+00,+2.4155426489e+01,-3.1656149886e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1751,232,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1752,232,-13,1,1,0,0,0,-2.0621138823e+01,+1.4662921188e+01,-3.1250141831e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1753,232,14,1,1,0,0,0,+2.0621138823e+01,-1.4662921188e+01,+3.1250141831e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1757,233,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1758,233,-11,1,1,0,0,0,+1.5045805711e+01,+6.7303776928e+00,-3.6676010350e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1759,233,12,1,1,0,0,0,-1.5045805711e+01,-6.7303776928e+00,+3.6676010350e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1763,234,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1764,234,13,1,1,0,0,0,+2.3763794707e+01,-1.8263263656e+01,+2.6805582447e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1765,234,-14,1,1,0,0,0,-2.3763794707e+01,+1.8263263656e+01,-2.6805582447e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1769,235,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1770,235,13,1,1,0,0,0,+2.1572904825e+01,-1.6724062968e+01,-2.9524896001e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1771,235,-14,1,1,0,0,0,-2.1572904825e+01,+1.6724062968e+01,+2.9524896001e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1775,236,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1776,236,13,1,1,0,0,0,-6.1041965995e-01,-3.1106303201e+01,+2.5472127465e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1777,236,-14,1,1,0,0,0,+6.1041965995e-01,+3.1106303201e+01,-2.5472127465e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1781,237,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1782,237,13,1,1,0,0,0,+1.8124975237e+01,-2.8948749584e+01,+2.1219310987e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1783,237,-14,1,1,0,0,0,-1.8124975237e+01,+2.8948749584e+01,-2.1219310987e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1787,238,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1788,238,-13,1,1,0,0,0,-1.8099796359e+01,+2.2782230052e+01,+2.7751961268e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1789,238,14,1,1,0,0,0,+1.8099796359e+01,-2.2782230052e+01,-2.7751961268e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1793,239,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1794,239,11,1,1,0,0,0,+1.0877024549e+01,-3.8694745938e+01,+1.1004373371e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1795,239,-12,1,1,0,0,0,-1.0877024549e+01,+3.8694745938e+01,-1.1004373371e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1799,240,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1800,240,-11,1,1,0,0,0,-3.4246540240e+01,-2.5830687799e+00,+2.0911868062e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1801,240,12,1,1,0,0,0,+3.4246540240e+01,+2.5830687799e+00,-2.0911868062e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1805,241,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1806,241,-13,1,1,0,0,0,-3.1197892036e+01,+1.1910159600e+01,+2.2397402068e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1807,241,14,1,1,0,0,0,+3.1197892036e+01,-1.1910159600e+01,-2.2397402068e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1811,242,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1812,242,-11,1,1,0,0,0,-3.5782776971e+01,+1.8283410687e+01,-1.4538756668e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1813,242,12,1,1,0,0,0,+3.5782776971e+01,-1.8283410687e+01,+1.4538756668e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1817,243,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1818,243,-13,1,1,0,0,0,-3.1170256601e+00,+4.0084810104e+01,-5.4418616876e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1819,243,14,1,1,0,0,0,+3.1170256601e+00,-4.0084810104e+01,+5.4418616876e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1823,244,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1824,244,13,1,1,0,0,0,+2.1632643062e+01,+2.1809862996e+01,-2.5945377601e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1825,244,-14,1,1,0,0,0,-2.1632643062e+01,-2.1809862996e+01,+2.5945377601e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1829,245,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1830,245,-13,1,1,0,0,0,-2.4890051200e+01,-1.5450586945e+01,+2.7542125970e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1831,245,14,1,1,0,0,0,+2.4890051200e+01,+1.5450586945e+01,-2.7542125970e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1835,246,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1836,246,11,1,1,0,0,0,+1.4333242252e+01,+2.4213329841e+01,+2.8724150347e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1837,246,-12,1,1,0,0,0,-1.4333242252e+01,-2.4213329841e+01,-2.8724150347e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1841,247,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1842,247,11,1,1,0,0,0,-9.4798629743e+00,+3.8145962514e+01,-8.4747702286e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1843,247,-12,1,1,0,0,0,+9.4798629743e+00,-3.8145962514e+01,+8.4747702286e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1847,248,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1848,248,-11,1,1,0,0,0,+1.5791127570e+01,+3.6669765123e+01,-4.7720650150e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1849,248,12,1,1,0,0,0,-1.5791127570e+01,-3.6669765123e+01,+4.7720650150e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1853,249,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1854,249,13,1,1,0,0,0,+2.9409157507e+00,+2.7633802415e+01,-2.9060763362e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1855,249,-14,1,1,0,0,0,-2.9409157507e+00,-2.7633802415e+01,+2.9060763362e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1859,250,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1860,250,11,1,1,0,0,0,-1.5314238217e+01,+3.1636564403e+01,+1.9529615696e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1861,250,-12,1,1,0,0,0,+1.5314238217e+01,-3.1636564403e+01,-1.9529615696e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1865,251,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1866,251,11,1,1,0,0,0,-9.4255972613e+00,-1.5131810559e+01,-3.6041509597e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1867,251,-12,1,1,0,0,0,+9.4255972613e+00,+1.5131810559e+01,+3.6041509597e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1871,252,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1872,252,11,1,1,0,0,0,-2.5541541255e+01,-2.0186084226e+01,+2.3599908105e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1873,252,-12,1,1,0,0,0,+2.5541541255e+01,+2.0186084226e+01,-2.3599908105e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1877,253,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1878,253,-11,1,1,0,0,0,-9.6832191080e+00,-3.0647489784e+01,-2.4161345704e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1879,253,12,1,1,0,0,0,+9.6832191080e+00,+3.0647489784e+01,+2.4161345704e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1883,254,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1884,254,-11,1,1,0,0,0,+2.2897915233e+01,-3.2918984808e+01,+2.9715157417e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1885,254,12,1,1,0,0,0,-2.2897915233e+01,+3.2918984808e+01,-2.9715157417e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1889,255,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1890,255,-13,1,1,0,0,0,+2.7871648183e+01,+1.9914016713e+01,+2.1057235205e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1891,255,14,1,1,0,0,0,-2.7871648183e+01,-1.9914016713e+01,-2.1057235205e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1895,256,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1896,256,11,1,1,0,0,0,+2.8450364365e+01,+9.4322696913e+00,-2.6803228249e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1897,256,-12,1,1,0,0,0,-2.8450364365e+01,-9.4322696913e+00,+2.6803228249e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1901,257,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1902,257,-11,1,1,0,0,0,-3.6001718343e+01,+2.6202435501e+00,+1.7714812691e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1903,257,12,1,1,0,0,0,+3.6001718343e+01,-2.6202435501e+00,-1.7714812691e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1907,258,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1908,258,-11,1,1,0,0,0,-2.3879730825e+01,+1.1191988608e+01,+3.0352954309e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1909,258,12,1,1,0,0,0,+2.3879730825e+01,-1.1191988608e+01,-3.0352954309e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1913,259,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1914,259,-11,1,1,0,0,0,-2.5635545326e+01,-6.1957846778e+00,-3.0351854254e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1915,259,12,1,1,0,0,0,+2.5635545326e+01,+6.1957846778e+00,+3.0351854254e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1919,260,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1920,260,-11,1,1,0,0,0,+2.9070029088e+01,-2.2424274865e+01,-1.6397844194e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1921,260,12,1,1,0,0,0,-2.9070029088e+01,+2.2424274865e+01,+1.6397844194e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1925,261,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1926,261,11,1,1,0,0,0,-2.4328809305e+01,+2.9669746322e+01,+1.2025771476e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1927,261,-12,1,1,0,0,0,+2.4328809305e+01,-2.9669746322e+01,-1.2025771476e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1931,262,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1932,262,13,1,1,0,0,0,+2.0729528370e+01,+3.4134335642e+01,+4.6837775813e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1933,262,-14,1,1,0,0,0,-2.0729528370e+01,-3.4134335642e+01,-4.6837775813e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1937,263,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1938,263,11,1,1,0,0,0,+1.4228863613e+01,-3.4725986265e+01,+1.4437773609e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1939,263,-12,1,1,0,0,0,-1.4228863613e+01,+3.4725986265e+01,-1.4437773609e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1943,264,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1944,264,11,1,1,0,0,0,-6.8735003660e+00,+1.8407849937e+01,+3.5081477193e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1945,264,-12,1,1,0,0,0,+6.8735003660e+00,-1.8407849937e+01,-3.5081477193e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1949,265,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1950,265,-11,1,1,0,0,0,+3.4589025176e+01,+1.9541294437e+01,-6.2081509039e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1951,265,12,1,1,0,0,0,-3.4589025176e+01,-1.9541294437e+01,+6.2081509039e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1955,266,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1956,266,11,1,1,0,0,0,-1.0945128218e+01,-3.3043106204e+01,+2.0128618662e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1957,266,-12,1,1,0,0,0,+1.0945128218e+01,+3.3043106204e+01,-2.0128618662e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1961,267,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
1962,267,-13,1,1,0,0,0,-3.7916205229e+01,+2.1361632855e+00,+1.3213711669e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1963,267,14,1,1,0,0,0,+3.7916205229e+01,-2.1361632855e+00,-1.3213711669e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1967,268,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1968,268,-11,1,1,0,0,0,-1.5878630631e+01,-2.8144375644e+01,+2.3928376407e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1969,268,12,1,1,0,0,0,+1.5878630631e+01,+2.8144375644e+01,-2.3928376407e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1973,269,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1974,269,-13,1,1,0,0,0,-4.6617735017e+00,+6.3788400039e+00,-3.9425654803e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1975,269,14,1,1,0,0,0,+4.6617735017e+00,-6.3788400039e+00,+3.9425654803e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1979,270,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1980,270,13,1,1,0,0,0,-9.0300515151e+00,-3.8689451000e+01,+6.1958485729e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1981,270,-14,1,1,0,0,0,+9.0300515151e+00,+3.8689451000e+01,-6.1958485729e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1985,271,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1986,271,-13,1,1,0,0,0,-3.8966661147e+01,+2.4375853211e+00,+9.6156895471e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1987,271,14,1,1,0,0,0,+3.8966661147e+01,-2.4375853211e+00,-9.6156895471e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1991,272,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
1992,272,13,1,1,0,0,0,-2.4992843225e+01,+2.0975201124e+01,+2.3498993892e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
1993,272,-14,1,1,0,0,0,+2.4992843225e+01,-2.0975201124e+01,-2.3498993892e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1997,273,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
1998,273,-11,1,1,0,0,0,-1.7815837923e+01,-1.1288200898e+00,+3.6029511139e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
1999,273,12,1,1,0,0,0,+1.7815837923e+01,+1.1288200898e+00,-3.6029511139e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
2003,274,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
