LineNo.,EventNo.,PID,State,Parent1,Parent2,CF,ACF,Px,Py,Pz,E,M,cTau,SpinProj
17645,2881,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17646,2881,-11,1,1,0,0,0,-2.2103794324e+01,+2.5796435361e+00,-3.3489874653e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17647,2881,12,1,1,0,0,0,+2.2103794324e+01,-2.5796435361e+00,+3.3489874653e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17651,2882,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17652,2882,11,1,1,0,0,0,+9.9921422296e+00,-2.0387594607e+01,-3.3185946851e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17653,2882,-12,1,1,0,0,0,-9.9921422296e+00,+2.0387594607e+01,+3.3185946851e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17657,2883,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17658,2883,-13,1,1,0,0,0,-3.7239230381e+01,-3.5748799867e+00,-1.4739875927e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17659,2883,14,1,1,0,0,0,+3.7239230381e+01,+3.5748799867e+00,+1.4739875927e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17663,2884,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17664,2884,-11,1,1,0,0,0,-1.8941426996e+01,+1.7538992049e+01,+3.0828721833e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17665,2884,12,1,1,0,0,0,+1.8941426996e+01,-1.7538992049e+01,-3.0828721833e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17669,2885,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17670,2885,-11,1,1,0,0,0,+2.6783088886e+01,-4.5199159278e+00,-2.9648617140e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17671,2885,12,1,1,0,0,0,-2.6783088886e+01,+4.5199159278e+00,+2.9648617140e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17675,2886,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17676,2886,11,1,1,0,0,0,-3.3435201909e+01,+1.2646485658e+01,+1.8410802873e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17677,2886,-12,1,1,0,0,0,+3.3435201909e+01,-1.2646485658e+01,-1.8410802873e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17681,2887,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17682,2887,-13,1,1,0,0,0,-1.7683848870e+01,-1.4599660079e+01,-3.3029311275e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17683,2887,14,1,1,0,0,0,+1.7683848870e+01,+1.4599660079e+01,+3.3029311275e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17687,2888,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17688,2888,-11,1,1,0,0,0,+3.3151780218e+01,-1.9396275619e+01,+1.1897392533e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17689,2888,12,1,1,0,0,0,-3.3151780218e+01,+1.9396275619e+01,-1.1897392533e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17693,2889,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17694,2889,-11,1,1,0,0,0,+2.3914864970e+01,-3.1226522860e+01,-8.3538908375e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17695,2889,12,1,1,0,0,0,-2.3914864970e+01,+3.1226522860e+01,+8.3538908375e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17699,2890,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17700,2890,-13,1,1,0,0,0,-8.3136245321e+00,-2.6778038789e+01,-2.8820552985e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17701,2890,14,1,1,0,0,0,+8.3136245321e+00,+2.6778038789e+01,+2.8820552985e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17705,2891,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17706,2891,11,1,1,0,0,0,+3.5825902587e+01,+1.8201460675e+01,-1.4196906979e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17707,2891,-12,1,1,0,0,0,-3.5825902587e+01,-1.8201460675e+01,+1.4196906979e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17711,2892,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17712,2892,11,1,1,0,0,0,+1.6238221805e+01,+7.6292821388e+00,-3.5984971797e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17713,2892,-12,1,1,0,0,0,-1.6238221805e+01,-7.6292821388e+00,+3.5984971797e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17717,2893,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17718,2893,11,1,1,0,0,0,+3.2603859257e+01,+2.2329872053e+01,+7.4275947806e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17719,2893,-12,1,1,0,0,0,-3.2603859257e+01,-2.2329872053e+01,-7.4275947806e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17723,2894,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17724,2894,11,1,1,0,0,0,-2.5559541848e+01,+1.2059248505e+01,+2.8602243524e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17725,2894,-12,1,1,0,0,0,+2.5559541848e+01,-1.2059248505e+01,-2.8602243524e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17729,2895,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17730,2895,11,1,1,0,0,0,+3.2116440516e-01,+2.8057884024e+01,+2.8800277535e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17731,2895,-12,1,1,0,0,0,-3.2116440516e-01,-2.8057884024e+01,-2.8800277535e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17735,2896,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17736,2896,-13,1,1,0,0,0,+1.9973208623e+01,-3.3646868772e+01,+9.2608394753e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17737,2896,14,1,1,0,0,0,-1.9973208623e+01,+3.3646868772e+01,-9.2608394753e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17741,2897,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17742,2897,13,1,1,0,0,0,+3.3186043422e+01,-2.0543432093e+01,+9.6673630524e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17743,2897,-14,1,1,0,0,0,-3.3186043422e+01,+2.0543432093e+01,-9.6673630524e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17747,2898,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17748,2898,11,1,1,0,0,0,+2.9734547804e+01,+8.4333231212e+00,+2.5720414394e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17749,2898,-12,1,1,0,0,0,-2.9734547804e+01,-8.4333231212e+00,-2.5720414394e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17753,2899,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17754,2899,-13,1,1,0,0,0,-3.0902833573e+01,-1.2617999443e+01,+2.2418852687e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17755,2899,14,1,1,0,0,0,+3.0902833573e+01,+1.2617999443e+01,-2.2418852687e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17759,2900,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17760,2900,13,1,1,0,0,0,+3.6818694093e+01,-9.4178246132e+00,+1.3133633671e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17761,2900,-14,1,1,0,0,0,-3.6818694093e+01,+9.4178246132e+00,-1.3133633671e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17765,2901,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17766,2901,13,1,1,0,0,0,+1.4289879431e+01,+2.5905947055e+01,-2.7230226617e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17767,2901,-14,1,1,0,0,0,-1.4289879431e+01,-2.5905947055e+01,+2.7230226617e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17771,2902,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17772,2902,13,1,1,0,0,0,+1.0734683975e+01,-2.3763716273e+01,+3.0608109015e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17773,2902,-14,1,1,0,0,0,-1.0734683975e+01,+2.3763716273e+01,-3.0608109015e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17777,2903,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17778,2903,11,1,1,0,0,0,+7.2747910390e+00,+3.9401442289e+01,-3.3775360025e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17779,2903,-12,1,1,0,0,0,-7.2747910390e+00,-3.9401442289e+01,+3.3775360025e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17783,2904,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17784,2904,-11,1,1,0,0,0,+3.7762464094e+01,+1.3570370244e+01,-2.5778567814e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17785,2904,12,1,1,0,0,0,-3.7762464094e+01,-1.3570370244e+01,+2.5778567814e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17789,2905,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17790,2905,-11,1,1,0,0,0,+1.0013104475e+01,+3.1888241808e+01,+2.2353562618e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17791,2905,12,1,1,0,0,0,-1.0013104475e+01,-3.1888241808e+01,-2.2353562618e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17795,2906,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17796,2906,11,1,1,0,0,0,-2.8931440756e+01,+9.8143252991e+00,+2.6142967377e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17797,2906,-12,1,1,0,0,0,+2.8931440756e+01,-9.8143252991e+00,-2.6142967377e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17801,2907,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17802,2907,11,1,1,0,0,0,+1.8292140516e+01,+2.7601860550e+01,-2.2810937686e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17803,2907,-12,1,1,0,0,0,-1.8292140516e+01,-2.7601860550e+01,+2.2810937686e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17807,2908,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17808,2908,11,1,1,0,0,0,+2.3200701967e+01,-5.5816896161e+00,+3.2363191404e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17809,2908,-12,1,1,0,0,0,-2.3200701967e+01,+5.5816896161e+00,-3.2363191404e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17813,2909,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17814,2909,13,1,1,0,0,0,+1.7650090653e+01,-1.8922584036e+01,+3.0776843599e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17815,2909,-14,1,1,0,0,0,-1.7650090653e+01,+1.8922584036e+01,-3.0776843599e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17819,2910,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17820,2910,11,1,1,0,0,0,+2.9089169686e+01,-1.0703367038e+01,+2.5613709798e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17821,2910,-12,1,1,0,0,0,-2.9089169686e+01,+1.0703367038e+01,-2.5613709798e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17825,2911,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17826,2911,13,1,1,0,0,0,+3.9753164752e+01,+3.4218871371e+00,+4.9780085605e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17827,2911,-14,1,1,0,0,0,-3.9753164752e+01,-3.4218871371e+00,-4.9780085605e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17831,2912,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17832,2912,11,1,1,0,0,0,+9.3754697186e+00,+3.7450598724e+01,+1.1240872356e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17833,2912,-12,1,1,0,0,0,-9.3754697186e+00,-3.7450598724e+01,-1.1240872356e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17837,2913,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17838,2913,13,1,1,0,0,0,+1.9971351118e+01,+3.9843571329e+00,-3.4670939148e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17839,2913,-14,1,1,0,0,0,-1.9971351118e+01,-3.9843571329e+00,+3.4670939148e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17843,2914,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17844,2914,-11,1,1,0,0,0,+2.8900251264e-01,-7.7883908714e+00,-3.9446944543e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17845,2914,12,1,1,0,0,0,-2.8900251264e-01,+7.7883908714e+00,+3.9446944543e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17849,2915,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17850,2915,-11,1,1,0,0,0,-1.5370155833e-01,-2.7501922879e+01,-2.9332995115e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17851,2915,12,1,1,0,0,0,+1.5370155833e-01,+2.7501922879e+01,+2.9332995115e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17855,2916,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17856,2916,-11,1,1,0,0,0,-2.4551355984e+01,-4.1956376886e+00,-3.1566303748e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17857,2916,12,1,1,0,0,0,+2.4551355984e+01,+4.1956376886e+00,+3.1566303748e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17861,2917,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17862,2917,11,1,1,0,0,0,-1.6576334934e+01,-3.5871660384e+01,+7.4332422294e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17863,2917,-12,1,1,0,0,0,+1.6576334934e+01,+3.5871660384e+01,-7.4332422294e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17867,2918,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17868,2918,13,1,1,0,0,0,+1.7434372428e+01,-3.0389853365e+01,+1.9730774417e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17869,2918,-14,1,1,0,0,0,-1.7434372428e+01,+3.0389853365e+01,-1.9730774417e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17873,2919,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17874,2919,11,1,1,0,0,0,+5.1973746005e+00,-3.9871003790e+01,-3.0715250127e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17875,2919,-12,1,1,0,0,0,-5.1973746005e+00,+3.9871003790e+01,+3.0715250127e-01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17879,2920,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17880,2920,13,1,1,0,0,0,-3.7426020002e+01,-1.3363009063e+01,+6.1259288414e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17881,2920,-14,1,1,0,0,0,+3.7426020002e+01,+1.3363009063e+01,-6.1259288414e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17885,2921,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17886,2921,13,1,1,0,0,0,+8.6694448383e+00,+4.9993470703e+00,-3.8944206805e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17887,2921,-14,1,1,0,0,0,-8.6694448383e+00,-4.9993470703e+00,+3.8944206805e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17891,2922,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17892,2922,11,1,1,0,0,0,-2.7261004741e+01,+2.6254791079e+01,+1.3576728416e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17893,2922,-12,1,1,0,0,0,+2.7261004741e+01,-2.6254791079e+01,-1.3576728416e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17897,2923,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17898,2923,-11,1,1,0,0,0,+3.7697297921e+01,-1.1109424544e+00,-1.3945735008e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17899,2923,12,1,1,0,0,0,-3.7697297921e+01,+1.1109424544e+00,+1.3945735008e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17903,2924,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17904,2924,-11,1,1,0,0,0,+1.4120881825e+01,-1.1268006796e+01,+3.5922648955e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17905,2924,12,1,1,0,0,0,-1.4120881825e+01,+1.1268006796e+01,-3.5922648955e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17909,2925,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17910,2925,-13,1,1,0,0,0,-1.8381495619e+01,-3.2540659801e+01,+1.4833410502e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17911,2925,14,1,1,0,0,0,+1.8381495619e+01,+3.2540659801e+01,-1.4833410502e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17915,2926,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17916,2926,-13,1,1,0,0,0,-4.1474539512e+00,+2.6348389794e+01,-3.0089283301e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17917,2926,14,1,1,0,0,0,+4.1474539512e+00,-2.6348389794e+01,+3.0089283301e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17921,2927,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17922,2927,11,1,1,0,0,0,-2.4046698340e+01,+2.2125562543e+01,+2.3431170899e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17923,2927,-12,1,1,0,0,0,+2.4046698340e+01,-2.2125562543e+01,-2.3431170899e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17927,2928,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
17928,2928,-11,1,1,0,0,0,+2.9398904629e+01,+2.1775396808e+00,-2.7345323479e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17929,2928,12,1,1,0,0,0,-2.9398904629e+01,-2.1775396808e+00,+2.7345323479e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17933,2929,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17934,2929,-13,1,1,0,0,0,+2.4534938874e+01,-5.5066569611e+00,+3.1377021722e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17935,2929,14,1,1,0,0,0,-2.4534938874e+01,+5.5066569611e+00,-3.1377021722e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17939,2930,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
17940,2930,13,1,1,0,0,0,+3.5768343587e+00,+2.7617028386e+01,-2.9005344123e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17941,2930,-14,1,1,0,0,0,-3.5768343587e+00,-2.7617028386e+01,+2.9005344123e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17945,2931,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17946,2931,11,1,1,0,0,0,-3.6988347231e+01,+1.4518102113e+00,+1.5702178347e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17947,2931,-12,1,1,0,0,0,+3.6988347231e+01,-1.4518102113e+00,-1.5702178347e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17951,2932,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
17952,2932,13,1,1,0,0,0,-1.7801640469e+01,-1.3957211886e+01,+3.3243071783e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
17953,2932,-14,1,1,0,0,0,+1.7801640469e+01,+1.3957211886e+01,-3.3243071783e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
17957,2933,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
